date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:27:35	450/450	---MCZ	200	added ('OK')	text/plain	etag:cacheable:fd337b8ce160d56a18b885e197b59fc3	https://kids-outfit.myshopify.com/robots.txt		(from )
11:27:35	351181/351181	---MCZ	200	added ('OK')	text/html	etag:cacheable:2ab19c22d855be1320d6d2be81ec35da	https://kids-outfit.myshopify.com/	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/index.html	(from )
11:27:36	776/776	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Sep%202020%2009:27:36%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/t/2/assets/favicon.png?v=16697777144121717276	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/t/2/assets/favicon5534.png	(from https://kids-outfit.myshopify.com/)
11:27:37	8184/8184	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Sep%202020%2009:27:37%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/t/2/assets/logo.png?v=16390861289053665559	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/t/2/assets/logof272.png	(from https://kids-outfit.myshopify.com/)
11:27:42	167177/167177	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:34:58%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/t/2/assets/style.css?v=12930412501489652662	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/t/2/assets/style1440.css	(from https://kids-outfit.myshopify.com/)
11:27:42	345490/345490	---MCZ	200	added ('OK')	text/css	date:Fri,%2011%20Sep%202020%2009:27:40%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/t/2/assets/frame.scss.css?v=10230360292871801995	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/t/2/assets/frame.scss147f.css	(from https://kids-outfit.myshopify.com/)
11:27:43	2895/2895	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Dec%202019%2002:16:51%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/t/2/assets/slick-theme.css?v=8959011186755149872	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/t/2/assets/slick-theme30e7.css	(from https://kids-outfit.myshopify.com/)
11:27:44	3647/3647	---M-Z	200	added ('OK')	text/css	date:Fri,%2011%20Sep%202020%2009:27:44%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/t/2/assets/slick.scss.css?v=9038094900698961095	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/t/2/assets/slick.scssa803.css	(from https://kids-outfit.myshopify.com/)
11:27:44	6951/6951	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Dec%202019%2008:49:35%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/t/2/assets/magnific-popup.css?v=6545196245694404998	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/t/2/assets/magnific-popup5b32.css	(from https://kids-outfit.myshopify.com/)
11:27:45	1543/1543	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2009:03:49%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/t/2/assets/slick-slider.css?v=12559201133710330637	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/t/2/assets/slick-slider9845.css	(from https://kids-outfit.myshopify.com/)
11:27:46	64081/64081	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Sep%202020%2007:43:07%20GMT	https://cdn.shopify.com/s/javascripts/tricorder/trekkie.storefront.min.js?v=2020.07.13.1	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/javascripts/tricorder/trekkie.storefront.mindd82.js	(from https://kids-outfit.myshopify.com/)
11:27:46	101530/101530	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2010%20Sep%202020%2013:00:34%20GMT	https://cdn.shopify.com/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	(from https://kids-outfit.myshopify.com/)
11:27:47	7922/7922	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Sep%202020%2019:58:54%20GMT	http://cdn.shopify.com/s/assets/shop_events_listener-d81deda6557a113fbcc6a993184828adcef6f241e4ca52b6a21169cb03169317.js	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/assets/shop_events_listener-d81deda6557a113fbcc6a993184828adcef6f241e4ca52b6a21169cb03169317.js	(from https://kids-outfit.myshopify.com/)
11:27:47	208/208	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2011%20Sep%202020%2009:27:48%20GMT	https:////cdn.shopify.com/shopifycloud/storefront-recaptcha-v3/v0.1/index.js	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/shopifycloud/storefront-recaptcha-v3/v0.1/index.b.delayed	(from https://kids-outfit.myshopify.com/)
11:27:48	9245/9245	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2019%20Aug%202020%2016:00:15%20GMT	http://cdn.shopify.com/s/assets/storefront/load_feature-ff2cf729d4dbbd8c828ef0a527512e10da600b23df28aef76f4b5182ef7af59b.js	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/assets/storefront/load_feature-ff2cf729d4dbbd8c828ef0a527512e10da600b23df28aef76f4b5182ef7af59b.js	(from https://kids-outfit.myshopify.com/)
11:27:48	37632/37632	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2018:33:42%20GMT	http://cdn.shopify.com/s/assets/storefront/features-87e8399988880142f2c62771b9d8f2ff6c290b3ff745dd426eb0dfe0db9d1dae.js	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/assets/storefront/features-87e8399988880142f2c62771b9d8f2ff6c290b3ff745dd426eb0dfe0db9d1dae.js	(from https://kids-outfit.myshopify.com/)
11:27:48	29/29	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2016:59:34%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/t/2/compiled_assets/styles.css?224	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/t/2/compiled_assets/styles13fe.css	(from https://kids-outfit.myshopify.com/)
11:27:49	4712/4712	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2011%20Dec%202019%2010:50:50%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/t/2/compiled_assets/scripts.js?224	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/t/2/compiled_assets/scripts13fe.js	(from https://kids-outfit.myshopify.com/)
11:27:52	11701/11701	---M--	200	added ('OK')	image/gif	date:Fri,%2011%20Sep%202020%2009:27:51%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/t/2/assets/loading.gif?v=5083731268673326083	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/t/2/assets/loadinga062.gif	(from https://kids-outfit.myshopify.com/)
11:27:53	153/153	---MC-	302	error ('Found')	text/html	date:Fri,%2011%20Sep%202020%2009:27:52%20GMT	https://kids-outfit.myshopify.com/checkout	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/checkout.12.delayed	(from https://kids-outfit.myshopify.com/)
11:27:53	104/104	---MC-	302	error ('Found')	text/html	date:Fri,%2011%20Sep%202020%2009:27:53%20GMT	https://kids-outfit.myshopify.com/3370647667/checkouts/ef482ed52d4f6823d670560b89e8d582	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/3370647667/checkouts/ef482ed52d4f6823d670560b89e8d582	(from https://kids-outfit.myshopify.com/)
11:27:55	300687/300687	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2014%20Dec%202019%2012:09:03%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/t/2/assets/header.js?v=4680048077029632759	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/t/2/assets/header3214.js	(from https://kids-outfit.myshopify.com/)
11:27:55	109884/109884	---MCZ	200	added ('OK')	text/html	etag:cacheable:84092a92afeb66d09a450c76468294b0	https://kids-outfit.myshopify.com/cart	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/cart.html	(from https://kids-outfit.myshopify.com/)
11:27:56	113641/113641	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2009:27:56%20GMT	https://kids-outfit.myshopify.com/account/login	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/account/login.html	(from https://kids-outfit.myshopify.com/)
11:27:57	111989/111989	---MCZ	200	added ('OK')	text/html	etag:cacheable:c3f63d0aa0607f478b3d202a77fc2b98	https://kids-outfit.myshopify.com/account/register	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/account/register.html	(from https://kids-outfit.myshopify.com/)
11:27:59	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Sep%202020%2009:27:59%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/t/2/assets/icon-megamenu.png?224	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/t/2/assets/icon-megamenu13fe.png	(from https://kids-outfit.myshopify.com/)
11:27:59	126415/126415	---MCZ	200	added ('OK')	text/html	etag:cacheable:2b516ccf62e10f03bff51b107d3d3d7a	https://kids-outfit.myshopify.com/pages/wishlist	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/pages/wishlist.html	(from https://kids-outfit.myshopify.com/)
11:28:00	116753/116753	---MCZ	200	added ('OK')	text/html	etag:cacheable:81ff80c6b4fd1b2533adcbced9779155	https://kids-outfit.myshopify.com/collections	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/collections.html	(from https://kids-outfit.myshopify.com/)
11:28:00	164993/164993	---MCZ	200	added ('OK')	text/html	etag:cacheable:38a011f410a6ebd620c26607c8108638	https://kids-outfit.myshopify.com/collections/best-seller	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/collections/best-seller.html	(from https://kids-outfit.myshopify.com/)
11:28:01	203242/203242	---MCZ	200	added ('OK')	text/html	etag:cacheable:e5d5b3bf084a7222b3bc5252daadc427	https://kids-outfit.myshopify.com/products/aarika-layered-party-dress	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/products/aarika-layered-party-dress.html	(from https://kids-outfit.myshopify.com/)
11:28:02	204261/204261	---MCZ	200	added ('OK')	text/html	etag:cacheable:06664dd7778402b35897d65c8df551aa	https://kids-outfit.myshopify.com/products/baby-girls-frock	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/products/baby-girls-frock.html	(from https://kids-outfit.myshopify.com/)
11:28:03	201673/201673	---MCZ	200	added ('OK')	text/html	etag:cacheable:35a7d3cf84c9a6bf005ccfe2f7f4bfb5	https://kids-outfit.myshopify.com/products/fancy-frock	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/products/fancy-frock.html	(from https://kids-outfit.myshopify.com/)
11:28:05	165070/165070	---MCZ	200	added ('OK')	text/html	etag:cacheable:334448c685e9d051ff1b097c0af279e2	https://kids-outfit.myshopify.com/collections/demand-product	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/collections/demand-product.html	(from https://kids-outfit.myshopify.com/)
11:28:06	20588/20588	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:28:05%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/files/mega-menu-1_2000x.jpg?v=1531389721	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/files/mega-menu-1_2000x876b.jpg	(from https://kids-outfit.myshopify.com/)
11:28:08	178393/178393	---MCZ	200	added ('OK')	text/html	etag:cacheable:f2ae90a87adfaa6ad1cc5c531877b082	https://kids-outfit.myshopify.com/collections/all	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/collections/all.html	(from https://kids-outfit.myshopify.com/)
11:28:09	165327/165327	---MCZ	200	added ('OK')	text/html	etag:cacheable:5a1dbb1265b95e777c0d00952c55cf8d	https://kids-outfit.myshopify.com/collections/featured-product	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/collections/featured-product.html	(from https://kids-outfit.myshopify.com/)
11:28:10	199028/199028	---MCZ	200	added ('OK')	text/html	etag:cacheable:d771819680ed8bfada86a04e5104dbb2	https://kids-outfit.myshopify.com/products/pink-wings-girls	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/products/pink-wings-girls.html	(from https://kids-outfit.myshopify.com/)
11:28:12	164614/164614	---MCZ	200	added ('OK')	text/html	etag:cacheable:c1702378111c82ff293f63c8bde3cd41	https://kids-outfit.myshopify.com/collections/new-product	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/collections/new-product.html	(from https://kids-outfit.myshopify.com/)
11:28:13	25426/25426	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:28:12%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/files/mega-menu-3-2_2000x.jpg?v=1531393995	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/files/mega-menu-3-2_2000x9a1d.jpg	(from https://kids-outfit.myshopify.com/)
11:28:15	31227/31227	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:28:14%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/files/mega-menu-3-1_2000x.jpg?v=1531393987	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/files/mega-menu-3-1_2000x3feb.jpg	(from https://kids-outfit.myshopify.com/)
11:28:16	163527/163527	---MCZ	200	added ('OK')	text/html	etag:cacheable:127a17a6db057e39f9617792f28d39e5	https://kids-outfit.myshopify.com/collections/new	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/collections/new.html	(from https://kids-outfit.myshopify.com/)
11:28:16	6787/6787	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:28:16%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/files/mega-menu-2-2_2000x.jpg?v=1531389754	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/files/mega-menu-2-2_2000xfcb5.jpg	(from https://kids-outfit.myshopify.com/)
11:28:17	8628/8628	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:28:17%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/files/mega-menu-2-3_2000x.jpg?v=1531389763	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/files/mega-menu-2-3_2000xf687.jpg	(from https://kids-outfit.myshopify.com/)
11:28:18	17161/17161	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:28:18%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/files/mega-menu-2-1_2000x.jpg?v=1531389771	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/files/mega-menu-2-1_2000xe873.jpg	(from https://kids-outfit.myshopify.com/)
11:28:19	201975/201975	---MCZ	200	added ('OK')	text/html	etag:cacheable:0ac183128c6634d47eee54fdad95ee4c	https://kids-outfit.myshopify.com/products/prt-26	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/products/prt-26.html	(from https://kids-outfit.myshopify.com/)
11:28:20	203048/203048	---MCZ	200	added ('OK')	text/html	etag:cacheable:3edd940b260730f77063d6f84079deef	https://kids-outfit.myshopify.com/products/classic-audrey-dress	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/products/classic-audrey-dress.html	(from https://kids-outfit.myshopify.com/)
11:28:21	9701/9701	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:28:20%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/products/product1_large.jpg?v=1531392496	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/products/product1_large9768.jpg	(from https://kids-outfit.myshopify.com/)
11:28:22	24073/24073	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:28:21%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/files/mega_menu-4_2000x.jpg?v=1531389797	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/files/mega_menu-4_2000xd071.jpg	(from https://kids-outfit.myshopify.com/)
11:28:23	136875/136875	---MCZ	200	added ('OK')	text/html	etag:cacheable:09f05f5205d67c2035017d08701579bd	https://kids-outfit.myshopify.com/pages/about-us	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/pages/about-us.html	(from https://kids-outfit.myshopify.com/)
11:28:24	116613/116613	---MCZ	200	added ('OK')	text/html	etag:cacheable:6f7d6081a32faed8d141c1bed71a9867	https://kids-outfit.myshopify.com/pages/contact-us	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/pages/contact-us.html	(from https://kids-outfit.myshopify.com/)
11:28:26	133838/133838	---MCZ	200	added ('OK')	text/html	etag:cacheable:b70d5f49d0bacbe428d6a27ab9f78eaa	https://kids-outfit.myshopify.com/blogs/news	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/blogs/news.html	(from https://kids-outfit.myshopify.com/)
11:28:36	61731/61731	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:28:27%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/files/kids-img2_feae93cd-5688-4756-aa47-031ccfd82d67_767x.jpg?v=1534763956	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/files/kids-img2_feae93cd-5688-4756-aa47-031ccfd82d67_767x7d6a.jpg	(from https://kids-outfit.myshopify.com/)
11:28:39	64125/64125	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:28:29%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/files/kids-img1_566f7372-c134-483d-89cd-f2ba504caf8e_767x.jpg?v=1534763979	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/files/kids-img1_566f7372-c134-483d-89cd-f2ba504caf8e_767xd361.jpg	(from https://kids-outfit.myshopify.com/)
11:28:41	121486/121486	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:28:26%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/files/kids2_9a172c8b-8868-458e-b627-b669b72f0eee_2000x.jpg?v=1534248491	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/files/kids2_9a172c8b-8868-458e-b627-b669b72f0eee_2000xdf13.jpg	(from https://kids-outfit.myshopify.com/)
11:28:46	122476/122476	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:28:28%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/files/kids1_aef9f5fe-dda1-4a43-a2a2-cfc15796b354_2000x.jpg?v=1534248468	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/files/kids1_aef9f5fe-dda1-4a43-a2a2-cfc15796b354_2000xdf52.jpg	(from https://kids-outfit.myshopify.com/)
11:28:48	40394/40394	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:28:42%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/files/img21_1920X.jpg?v=1534421449	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/files/img21_1920X2d6a.jpg	(from https://kids-outfit.myshopify.com/)
11:28:51	30741/30741	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:28:48%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/files/img24_1920X.jpg?v=1534421465	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/files/img24_1920Xc24c.jpg	(from https://kids-outfit.myshopify.com/)
11:28:52	84687/84687	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:28:40%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/files/kids-img3_c921637b-61cd-4e6e-897a-ba2ad5dc6b38_767x.jpg?v=1534764000	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/files/kids-img3_c921637b-61cd-4e6e-897a-ba2ad5dc6b38_767x987f.jpg	(from https://kids-outfit.myshopify.com/)
11:28:59	36058/36058	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:28:53%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/files/img23_1920X.jpg?v=1534421478	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/files/img23_1920X2577.jpg	(from https://kids-outfit.myshopify.com/)
11:29:02	36176/36176	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:28:55%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/files/img25_1920X.jpg?v=1534421488	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/files/img25_1920X5a11.jpg	(from https://kids-outfit.myshopify.com/)
11:29:08	189472/189472	---MCZ	200	added ('OK')	text/html	etag:cacheable:1680bd5cf866d704c987c0834d99e9a1	https://kids-outfit.myshopify.com/collections/best-seller/products/export-womens-cotton	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/collections/best-seller/products/export-womens-cotton.html	(from https://kids-outfit.myshopify.com/)
11:29:09	130307/130307	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:28:49%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/files/img22_1920X.jpg?v=1534421436	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/files/img22_1920X5cab.jpg	(from https://kids-outfit.myshopify.com/)
11:29:09	238372/238372	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:28:37%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/files/kids3_01dbec11-1074-4d0b-9734-ec84bc921a1e_2000x.jpg?v=1534248567	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/files/kids3_01dbec11-1074-4d0b-9734-ec84bc921a1e_2000x539e.jpg	(from https://kids-outfit.myshopify.com/)
11:29:12	188606/188606	---MCZ	200	added ('OK')	text/html	etag:cacheable:1974b106935c103cc607a86055462eef	https://kids-outfit.myshopify.com/products/export-womens-cotton	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/products/export-womens-cotton.html	(from https://kids-outfit.myshopify.com/)
11:29:13	17545/17545	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:29:10%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/products/product19_grande.jpg?v=1531458246	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/products/product19_grande826d.jpg	(from https://kids-outfit.myshopify.com/)
11:29:13	110550/110550	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:6542dd9597596dc628c13cee761b9165	https://kids-outfit.myshopify.com/export-womens-cotton	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/export-womens-cotton.40.delayed	(from https://kids-outfit.myshopify.com/)
11:29:14	103376/103376	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:29:00%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/files/img-14_f26691d2-5cac-44ce-bd47-e1a61085bfb7_1920X.jpg?v=1531815095	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/files/img-14_f26691d2-5cac-44ce-bd47-e1a61085bfb7_1920Xb843.jpg	(from https://kids-outfit.myshopify.com/)
11:29:17	205840/205840	---MCZ	200	added ('OK')	text/html	etag:cacheable:f6760f2488e5c11d8a86a8f0412ce5a2	https://kids-outfit.myshopify.com/collections/best-seller/products/crepe-skater-dress	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/collections/best-seller/products/crepe-skater-dress.html	(from https://kids-outfit.myshopify.com/)
11:29:17	19003/19003	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:29:15%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/products/product28_e9849e19-37af-43f6-be60-e9c25f8ab8d9_grande.jpg?v=1531394902	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/products/product28_e9849e19-37af-43f6-be60-e9c25f8ab8d9_grande9788.jpg	(from https://kids-outfit.myshopify.com/)
11:29:18	13709/13709	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:29:16%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/products/product16_75935ddf-2bb4-4361-bd55-288b1e85cc8d_grande.jpg?v=1531394902	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/products/product16_75935ddf-2bb4-4361-bd55-288b1e85cc8d_grande9788.jpg	(from https://kids-outfit.myshopify.com/)
11:29:18	204765/204765	---MCZ	200	added ('OK')	text/html	etag:cacheable:6c6f76b00a54d3d7ab49e661f08317c5	https://kids-outfit.myshopify.com/products/crepe-skater-dress	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/products/crepe-skater-dress.html	(from https://kids-outfit.myshopify.com/)
11:29:18	110550/110550	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:6542dd9597596dc628c13cee761b9165	https://kids-outfit.myshopify.com/crepe-skater-dress	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/crepe-skater-dress	(from https://kids-outfit.myshopify.com/)
11:29:21	15082/15082	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:29:20%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/products/product15_93917301-c9bb-4c25-9b39-30977bc705ce_grande.jpg?v=1531394076	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/products/product15_93917301-c9bb-4c25-9b39-30977bc705ce_grande46ce.jpg	(from https://kids-outfit.myshopify.com/)
11:29:21	204401/204401	---MCZ	200	added ('OK')	text/html	etag:cacheable:5b17ac8f930df45c7b298a6ea74c7d29	https://kids-outfit.myshopify.com/collections/best-seller/products/cotton-t-shirt-fit	C:/My%20Web%20Sites/partyKid/kids-outfit.myshopify.com/collections/best-seller/products/cotton-t-shirt-fit.html	(from https://kids-outfit.myshopify.com/)
11:29:21	16273/16273	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2009:29:21%20GMT	http://cdn.shopify.com/s/files/1/0033/7064/7667/products/product25_84c68684-2c0b-4550-93d1-fc9d6d2206d0_grande.jpg?v=1531394076	C:/My%20Web%20Sites/partyKid/cdn.shopify.com/s/files/1/0033/7064/7667/products/product25_84c68684-2c0b-4550-93d1-fc9d6d2206d0_grande46ce.jpg	(from https://kids-outfit.myshopify.com/)
